title,date,link,content
萊豬進口　政院：豬肉消費量比去年同期增、沒崩盤,2021-02-18 14:47:00,https://news.tvbs.com.tw/politics/1465211,行政院長蘇貞昌今天表示，外界曾質疑開放美國萊豬進口會造成國內豬肉崩盤，或大家不敢吃豬肉，銷量大幅下降，但數據顯示，國內豬肉消費量與去年同期相比，大幅增加6000噸，並未造成國產豬肉崩盤。農委會上午在行政院會報告「養豬產業全面轉型升級並建構肉品冷鏈示範體系」。行政院秘書長李孟諺在院會後記者會轉述，蘇貞昌表示，台灣有6497戶的養豬戶，養頭數551萬2000頭，去年毛豬宰殺818萬頭，國人全年豬肉消費量約90萬噸，去年豬肉年進口量6.1萬噸，豬肉自給率約93%。蘇貞昌說，以去年1月1日到2月16日以及今年1月1日到2月16日，台灣豬及進口豬肉的統計來看，進口豬肉不論是去年或今年1月1日到2月16日這段期間，都約占國人消費量8%；至於進口豬肉其他相關可食部位，則占3%。此外，到目前為止，各國進口豬肉，經逐批檢驗，都未檢驗出含萊克多巴胺。蘇貞昌表示，今年1月1日到2月16日的豬肉消費量，與去年同期相比，去年台灣豬消費量5萬9278噸，今年則為6萬2245噸，若再加上其他相關可食部位，今年台灣豬消費量較去年增加6000噸。他指出，外界曾有相關批評「開放美國萊豬進口，會造成國內豬肉崩盤，或大家不敢吃豬肉，銷量大幅下降」，但從數據顯示，國內豬肉消費量與去年同期相比，反而大幅增加6000噸，並未造成國產豬肉崩盤。政府對於外界很多政策的批評，逐步的用實際數據跟民眾報告。此外，蘇貞昌說，行政院未來4年，將投入近新台幣130億元的養豬基金，從養豬場到運送途中的載具，一直到屠宰場，到整個冷鏈、到肉攤的溫控，要為民眾健康升級、把關。為持續加強養豬產業競爭力、提升國產豬肉品質、減少養豬產業對環境的影響，並拓展豬肉外銷，蘇貞昌1月已核定養豬產業轉型升級計畫，全方位打造養豬國家隊。計畫內容包括：第一，藉由源頭調節、總量管理，讓國內豬價維持在合理區間，另並實施豬隻死亡強制保險，以增加保費補助方式，達到降低農民經營風險。第二，補助豬舍更新，以及污染防治設施，讓養豬場更乾淨，養出高品質的豬。第三，設立屠宰冷凍廠，補助運輸車輛溫控設備，並推動傳統肉攤溫控設備升級。第四，積極協商出口條件與程序，加強海外拓展，提供外銷獎勵補助，讓出口成長率達20%以上。第五，增加「三章一Q」檢驗量能，鼓勵業者及學校使用國產豬肉。蘇貞昌說，從今年元月擴大開放豬肉進口至今，配合產地清楚標示及落實邊境管理，目前到港出關的進口豬肉，經逐批查驗400多批，完全沒有含萊劑的豬肉進口，台灣豬肉占比仍達92%，顯見民眾對國產豬的消費有信心，不受開放政策影響。在價格方面，也未有異常波動。（中央社）最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
兼任政院發言人開啟斜槓人生　羅秉成：嚴峻挑戰,2021-02-18 13:54:00,https://news.tvbs.com.tw/politics/1465182,行政院政務委員羅秉成今天起兼任行政院發言人。他說，擔任政委前，他是當律師，這也算是斜槓人生；行政院長蘇貞昌去年11月下旬徵詢他時，他沒有太多掙扎，基於行政團隊的一員，接任發言人責無旁貸。行政院秘書長李孟諺上午在行政院會後記者會轉述，行政院長蘇貞昌宣布，羅秉成今天起將兼任行政院發言人。羅秉成在院會後記者會說，接任發言人工作誠惶誠恐，感謝李孟諺3個多月代理發言人職務，要內外兼顧，非常不容易。他說，擔任政委前是做律師，這也算是斜槓人生，沒有預期到有一天會接任行政院發言人，不過，在擔任律師時期，就知道每個案子都是挑戰。羅秉成表示，去年11月下旬蘇貞昌徵詢是否接任發言人，他沒有太多掙扎和糾結，因為行政團隊是一體的，他作為其中一員，責無旁貸，雖然是很嚴峻的挑戰，但他樂於學習 。媒體詢問，未來會如何論述開放萊豬議題，羅秉成說，政策是延續性的，會延續原來的論述和政策主張；至今仍沒有萊豬進口，豬肉消費量也增加，顯示民眾對這個議題以平常心看待，也可以多放心。對於國民黨推動反萊豬公投案，羅秉成表示，公投是人民權利，予以尊重。媒體也提及，去年底羅秉成召開記者會宣布地方自治條例訂定瘦肉精零檢出規定違憲，引發正、反評價。羅秉成說，他只是在記者會說明政府立場，主要是中央和地方分際、權限是嚴肅的憲政問題，他講的比較清楚，但無意挑起大戰，各方的指教讓他學習很多。未來是否會帶領政院小編團隊，羅秉成說，他剛接手，相關事務會延續既有的方式處理，也會再精進。政委兼任發言人是否業務繁重，羅秉成說，行政院組織法規定發言人可由政委兼任，過去內政部長徐國勇也曾任政委兼發言人，高雄市長陳其邁、前民進黨主席卓榮泰也都曾任政委兼發言人。（中央社）最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
「老鼠精亂宋朝」2廟抽同國運籤　她預言：萊委將被罷免,2021-02-17 10:22:00,https://news.tvbs.com.tw/politics/1464566,嘉義新港奉天宮與雲林北港朝天宮在大年初四不約而同抽出同支國運籤「癸酉」，籤詩中的故事「老鼠精亂宋朝」是有5隻老鼠化身為人作亂，最後被神明收走，成功化解紛亂。對此，國民黨台北市議員徐巧芯認為，這故事代表最近有很多人可能會被罷免，用人民的力量就會達成這支籤的結果。更多新聞：停車場辨識失敗女駕駛「拆掉車牌」無助揮舞23秒徐巧芯在節目《頭條開講》中表示，老鼠精亂宋朝這個故事的最後一段，就是展昭這隻貓要把作亂的5個人收起來，這支籤很有趣，最近有很多人可能陸續會被罷免，最少成功罷免5個人。徐巧芯直言，罷免名單中第1隻老鼠就是民進黨前桃園市議員王浩宇，已經被貓咪收掉了，第2隻是無黨籍高雄市議員黃捷，很可惜沒有罷免成功，不過沒關係，接下來還有2隻，分別為台灣基進立委陳柏惟與民進黨立委吳思瑤，他們都是開放萊豬進台灣，讓大家吃得不安心、不健康，所以需要有人撥亂反正，讓台灣民眾當展昭這隻貓，把萊豬立委罷免掉。徐巧芯認為，人民才是「頭家」，但每次投票給民意代表或政治人物後，本來承諾好的食安就全都不管了，因為權力已經拿到手，這就跟老鼠作亂的故事有點像，此時身為「頭家」的人民就該用手上的權力制衡這些萊委，用人民的公權力達到這支籤的故事跟結果。
萊豬開放進口怎防堵？　學校、餐廳引進萊豬試劑做防護,2021-02-16 23:09:00,https://news.tvbs.com.tw/life/1464451,元旦開始開放含萊豬進口，這讓各縣市、各級學校都嚴陣以待，像是學校的自立廚房，不僅嚴格把關肉品來源之外，也會在引進萊豬試劑做檢測，只要檢測有疑慮就會再送驗到第三方公正單位，而台灣試劑工廠，也因此訂單大增，不過醫師也提醒，萊豬試劑只能快速篩檢不能夠當作評斷依據。學校的自立廚房裡，員工一早就要開工，不只忙著清洗蔬菜、備料，現在還得多一道工。將冷凍的豬大骨和豬肉條，各取出一小塊肉品樣體放入塑膠袋中。武林國小營養師李曼瑄：「要檢測的肉品，放入熱水中。」用熱水將豬肉解凍，方便採檢血水，再放入快篩試劑，等待結果。武林國小營養師李曼瑄：「我們今天測試的兩種豬肉，一種是大骨一種是肉絲，那兩者檢測結果都是兩條線，為陰性的反應。」元旦開放進口含有萊克多巴胺的豬肉進口，各縣市學校如臨大敵，雖然教育部已經宣布全國3368所國中小學，全面完成換約，校園供膳一律採用國產在地肉品，但學校仍不敢大意，尤其有設有自立廚房的中小學，在食材把關上，得更嚴謹，包括基隆、新北市、台中、台南，彰化都採購萊劑試劑給各校自主把關，而台北市則採取加強抽查，盼能讓孩子吃得健康。武林國小營養師李曼瑄：「假設我測試到此批的肉品為陽性，第一個步驟，我們會再使用一片快篩試劑，做第二次的確認，如果第二次使用還是屬於陽性部分，那當天的肉品立即打包不使用，必且送交第三方公正單位做檢驗。」記者劉俐均：「隨著萊豬開放之後，各級學校都開始備戰做檢測防堵，而他們所使用的快篩試劑，就是由有20年生產經驗的生技廠所研發，而台灣檢測瘦肉精的快篩試劑有三種，萊克多巴胺就是其中一種，像是這樣的萊克多巴胺專門的檢測試劑，它主要的原理，就是利用抗原抗體的免疫反應，只要五分鍾就能測出結果」。將試紙放入試劑盒，有樣品區以及測試線和控制線，檢測出來只要有兩條橫線，代表陰性，沒有問題，若只有控制線，就是陽性，必須再送驗，如今快篩試劑成了生技廠目前最夯商品，訂單銷量成長好幾倍。生技醫藥廠業務經理張志鋒：「它的原理其實就是，讓公兔打一支抗原體進去，讓公兔產生抗體，在我們利用這隻抗體，來做成我們的試紙，那這個東西的優勢，就是在於它的偵測速度會比較快，而且它靈敏度會非常高，所以它的原理是在這一部分，像很多驗孕片或是現在新冠肺炎，都是用一樣的原理來操作。」透過快篩，能夠快速檢測，尤其餐廳、團膳、賣場、中央廚房等等，因為豬肉食材需求量大，無法一一送到衛生局檢測，也大多選擇添購快篩先做第一層把關。林口長庚毒物科主任顏宗海：「我們在檢驗方面，我們有兩個檢驗方法，一個初步的就初步篩檢，我們也許就快篩試片，可是你要確認的話，還是要用質譜儀，快篩不能當作執法的標準，它只是讓我們的民眾還有消費者，有個方向說這個肉品有沒有可能，含有一些萊克多巴胺的殘留。」生技醫藥廠業務經理張志鋒：「誤差通常不是試紙本身，誤差的部分就是我們比較擔心的是，人為操作，他取這些檢體的部分，他有沒有取到對的檢體，他就有可能造成操作上的誤差。」專家強調，用快篩檢驗萊克多巴胺的精準度，要看他的靈敏度和特異性狀況，儘管透過快篩能夠得到初步結果，但要更精準的判定，還是得透過質譜儀，才能更準確知道有沒有含有萊克多巴胺，面對萊豬叩關，要做到零檢出把關，從中央到各地業者，勢必都得嚴陣以待。最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
綠委替陳柏惟喊話顏家　網轟爆：關高雄人X事,2021-02-14 18:16:00,https://news.tvbs.com.tw/politics/1463794,高雄市議員黃捷罷免案未過，下一波罷免行動再起，藍營誓言要罷掉台中市第二選區的基進黨立委陳柏惟，以及其他挺萊豬的立委。對此，高雄市第七選區民進黨立委許智傑跳出來喊話台中顏家，引網友怒轟「會不會管太寬，台中需要高雄來說嘴？」許智傑12日在臉書指出，國民黨打算利用萊豬議題到全國各地提罷免案，遍地烽火，作為8月公民投票的動員熱身賽，每一場罷免選舉要花地方政府1200萬元左右。他直言，「國民黨根本不管這些，反正這不干他的事，管你地方政府有沒有錢？管你人民同不同意？反正國民黨就是要達到他的政治目的。」對於外界預測面臨罷免的陳柏惟很危險，許智傑則指出「顏家可能更辛苦」，因為陳柏惟的罷免成案，後續的輸贏一定掛在顏家身上，顏家不可能置身事外。萬一罷免不成功，他認為，陳柏惟的聲望竄升，會變陳大尾，且顏家在台中建立的灘頭堡將宣告失敗，以後更無機會再戰勝陳柏惟。許智傑說，萬一罷免成功，對陳柏惟個人而言雖可惜，但對方還年輕，只要肯繼續衝，不用擔心沒有舞台，且他還可藉罷免大做文章，激起台灣年輕族群的憤慨，影響接下來的立委補選，及台中市長選舉。許智傑分析，若罷免成功，第二場戰爭開打，顏寬恒參加補選，馬上落人口舌，賭輸博臭，你選輸讓人家好好做，4年後可以再重新檢驗一次，到時候再戰不遲，若現在國民黨在搞亂，顏跟著配合，之後自己再選，「你認為顏家就一定贏嗎？」對於顏家這第二場仗，許智傑推估，顏家要花很大力氣，打贏會被認為是理所當然的小勝，打輸將是大輸，且會輸得一敗塗地且顏面無光，所以，這種戰爭對顏家不見得好。文末，許智傑喊話顏家，「只有顏家可以請他們不要再繼續亂下去了，讓台灣回歸民主的正常運轉，我會給顏家按一個讚」。PO文曝光後，掀起兩派網友熱議。一派網友狂批，「請委員顧好你的鳳山，不要把手伸到台中海線來？不關你們的事喔」、「不分區立委嗎？會不會管太寬，台中需要高雄來說嘴」、「3Q非民進黨員關卿何事？」、「台中市需要你這鳳山人來指三道四？」、「關你鳥X事，雙標又沒品，高雄治安亂七八糟，關心一下好嗎」。另一派網友則表示，「我也認為顏家應出面乎預支持者停止連署，等2年後再來一戰，這樣才有風度」、「許委員言之有理，企盼顏家堅持義氣，這次失手下次再拼，不跟小弟弟一般見識」。最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
丹麥豬紅！屏科大赴丹麥取經養豬技術　返台改造豬舍,2021-02-11 23:09:00,https://news.tvbs.com.tw/life/1462868,萊豬進口恐怕也會衝擊台灣養豬產業，而其實台灣不少畜牧場，也都在學習新的養豬技術，長年推動科技農業的屏東科大，在2018年與丹麥達爾姆農業學院合作，兩年來總共送出12名老師和28位學生，到丹麥學習豬隻管理，把丹麥的養豬技術帶回台灣。把肉放進湯頭裡，涮個一兩下，就能起鍋，因為丹麥豬的油花分布均勻，肉質軟嫩，成為饕客的心頭好。餐飲集團發言人李晨馨：「丹麥豬他在市場當然第一它的入手價，是大多數消費者可以接受的以外，所以其實在市場它的流通率也高，丹麥豬它的油花，跟它的肉質的分布比例，其實算是比較均衡的。」台灣進口豬肉的市場占比大約10%，主要是加拿大、西班牙、美國、丹麥排名第四，以價格來看，平均價格一公斤81.2元，而伊比例豬以113元奪冠，丹麥豬則落在93.7元，進口價格相對親民，丹麥養豬產業發達聞名世界，但牠們到底好在哪？屏科大動物科學與畜產系學生古家銍：「現要從負190度的液態氮桶裡面，拿出我們的豬的冷凍精子。」慢慢將精液從液態氮桶取出來，經過一道道流程，用染色劑，來觀察精子的活力以及存活率。屏科大動物科學與畜產系學生黃曲佑：「游直線的精子，代表他是活力比較好的精子，然後現在精子看起來活力都很不錯。」台灣與丹麥，大多都是使用藍瑞斯、約克夏、杜洛克三品種雜交的種豬，但丹麥每年出口到國際市場的豬隻卻高達3000萬頭，是台灣的3倍之多，更占全世界出口量25%，是世界第一的豬肉出口國。其中最大差異，就是丹麥豬的仔豬存活率非常高，是台灣的兩倍，豬舍的電子設備和大數據管理，是他們的秘密武器。屏科大動物科學與畜產系學生黃三郡：「除了他們那邊有他們的氣候上的優勢，環境上的優勢之外，他們在管理，還有他們的防疫制度上面，我覺得都是非常完善的。」屏科大動物科學與畜產系教授沈朋志：「第一個在房舍上面跟我們非常不一樣，他們全部都是密閉式的，一個完全密閉式的，所以他們的疾病調控，都非常相對跟我們台灣來比較的話，是非常容易的，那他們的飼養管理，他們講究的是確效化精準化，然後簡單化，他們盡量用人工智慧就是自動化，自動化這樣子的一個方式去做飼養。」丹麥成熟的豬舍，已經走向自動化、機械化，人力也只是台灣的三分之一，屏科大與丹麥達爾姆農業學院合作，2年來已經送出12名老師和28位學生，到丹麥取經，將這一套丹麥式的專業管理，一點一滴帶回台灣，而屏科大，第一步也從豬舍改建，符合歐規，未來校內的飼養可以增加到2600頭。屏科大校長戴昌賢：「我們現在就是引進丹麥的設備，希望把它做成一個封閉式的，我們現在也做了一個、我們洗滌的設備，那這樣的話豬隻的健康就能夠得到保障，這樣子整個的養豬他們的成本，才可以大幅的降低。」記者劉俐均：「屏科大從兩年前開始，送學生到丹麥學習豬隻飼養，將丹麥的管理技術帶回到國內，作為人才培訓的課程，今天帶你們來看到的，就是在屏東在地養豬40年的豬農，也因為兒子從丹麥帶回來的新觀念，開始對豬舍進行改造，首先就是對環境衛生來著手，盼能讓產業升級。」畜牧場場長蘇鵬：「現在看到這個就是舊的畜舍下去改的，我們直接把地板鋪漏狀地板，這樣的話讓豬隻比較乾爽比較乾燥，那無形中育成率就會比較好一點，會提高。」場長蘇鵬的兒子蘇揚，是屏科大第一屆送到丹麥學習的學生，回國後，對家裡豬舍做些改變，仔豬也開始有了代養模式，讓剛出生小豬，可以讓其他還有奶水的母豬餵養，增加育成率，丹麥是世界養豬霸主，雖然台灣在氣候上有著極大差異，但從管理、飼養技術上的學習，讓國內的豬肉品、提高競爭力。最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
網路拜年！蔣萬安跳螃蟹舞　葉毓蘭拍伴唱帶,2021-02-11 17:44:00,https://news.tvbs.com.tw/politics/1462809,除夕夜，立法委員紛紛PO拜年影片，立委蔣萬安大秀舞技跳螃蟹舞，葉毓蘭則是拍復古MV，歌詞結合反萊豬公投，林俊憲還有線上圍爐，朝野立委創意十足！又是扭腰又是擺臀，手腳卡卡不太協調，這是你沒看過的立委蔣萬安，農曆過年獻上螃蟹舞。看到了嗎連厭世眼神，蔣萬安都學得很到位，立委們跟得上時事，紛紛PO拜年影片。立委(國)葉毓蘭：「歡鑼喜鼓，咚得隆咚鏘，一起過好年。」賣聲又獻舞，搭配上超復古MV，葉毓蘭俏皮感十足，現在立委的拜年影片，還要搭上時事議題。立委(國)葉毓蘭：「歡鑼喜鼓，咚得隆咚鏘，萊豬進來了。」立委們搞創意，但沒十八般武藝的，立委林俊憲陪大家線上圍爐。立委(民)林俊憲：「你如果愛吃海產，野生的石斑也有，喔龍蝦也有。」就連立委范雲，帶著網友一起到傳統買年菜，教大家怎麼挑怎麼買。立委(民)范雲vs.攤商：「挑魚要挑眼睛亮的，眼睛亮的，這邊椪柑都是新竹峨嵋比較多，喔桶柑都是新竹峨嵋的，茂谷柑是雲林古坑的。」而來自苗栗賴香伶也用客家話跟大家拜年，畢竟不能群聚，就用網路社群，向選民賀新春，表心意！最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
開放萊豬意見不合？　政院駁：蘇貞昌立場始終與總統一致,2021-02-10 19:28:00,https://news.tvbs.com.tw/politics/1462514,媒體報導，行政院長蘇貞昌兩度向總統蔡英文表達「反萊豬」立場，行政院秘書長李孟諺今天表示，蘇貞昌對於調整豬肉進口的政策，立場與蔡總統始終一致，媒體報導內容不實，未經查證，充滿臆測。媒體報導，早在去年初開放含萊克多巴胺豬肉進口政策尚處討論階段，蘇貞昌與蔡總統2次會面時，表達疑慮、反對開放；眼見開放萊豬成定局，幕僚甚至一度建議蘇貞昌請辭。李孟諺透過新聞稿表示，蘇貞昌對於調整豬肉進口的政策，立場與蔡總統始終一致，那就是為了讓台灣經濟能夠繼續走出去，必須接受以國際標準開放肉品進口，尤其是全世界已經有100多個國家，包括鄰近的日韓以及跨太平洋夥伴全面進步協定（CPTPP）會員國等均已開放萊豬進口，台灣是一個經濟仰賴外貿甚重的國家，進口政策不能自訂規則，拒絕接受國際標準。他說，自蘇貞昌2019年組閣以來，行政團隊在經濟、防疫等成績有目共睹，得到世界各國的肯定，不僅深獲總統信任，行政團隊也逐步在落實蔡總統的各項政見。希望相關媒體報導前應善盡查證之責，避免以訛傳訛。（中央社）最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
跑票案延後懲處　段宜康酸「寵成惡獅」蔡易餘火爆回嗆,2021-02-09 12:01:00,https://news.tvbs.com.tw/politics/1461705,立法院去年表決萊豬相關法案與行政命令時，民進黨立委林淑芬、江永昌與劉建國3人跑票，引起綠營內部反彈。民進黨中評會昨（8）日討論此懲處案，中評委陳明文以「一事不二罰」和程序問題等理由請民進黨立院黨團釐清後年後再議，引起新系成員不滿，更讓前立委段宜康和立委蔡易餘在臉書上隔空互嗆。民進黨中評會昨日首度討論「萊豬跑票3立委」懲處案，據轉述，陳明文在會中質疑，民進黨立院黨團送到黨中央的公文語意不清，應該先釐清黨團所謂「送交黨中央作為提名參考」是否等於移送中評會，討論過程中與新系中評委林宜瑾、陳世凱僵持不下，最後決定年後再議。會後，新系前立委段宜康在臉書發文狠酸，稱「敬愛的XX，怎麼把一條看門狗寵成惡獅了？」晚間英系立委蔡易餘也發文反嗆，「我們自詡盡力幫總統看門，但我們不是狗，掌派系的大人物請不要血口噴人！」雖然段宜康目前已將貼文隱藏或刪除，但已引起不少黨內人士熱議。
3立委跑票案疑程序問題卡關　陳明文：該罰就罰,2021-02-08 22:34:00,https://news.tvbs.com.tw/politics/1461588,民進黨中評會今天討論立委林淑芬等3人，在立法院萊豬表決跑票案，暫無結論，待農曆年後再討論。中評委陳明文晚間進一步說，程序正義才是最關鍵的問題，中執會並沒有討論通過移送中評會，不要為了入人於罪強加罪名。民進黨立法院黨團去年12月底開會決議，對含萊克多巴胺美豬表決時，跑票的林淑芬、江永昌、劉建國等3名黨籍立委予以停權3年，罰新台幣3萬元，也依黨團組織規程送中央黨部當作提名參考。民進黨中評會今天開會，中評委陳明文質疑程序問題，認為黨團當初的公文語意不清；由於程序問題，再加上當事人均未到場，中評會今無結論，待農曆年後再討論。陳明文晚間透過臉書進一步指出，對於3位立委違反立法院黨團投票決議一事，他認為黨籍委員既然已經公然違反黨團的決議，該處罰就要處罰，3人絕無迴避黨團處分的空間。陳明文說，按照當日民進黨黨團最後決議：「依黨團組織規程第6條、第30條、第31條規定，處以停權，且移送中央黨部處理，並做為提名參考」。黨團決議寫得很清楚，當日黨團要把這個案子移送「中央黨部」處理，並未做出移送「中評會」決議的文字，而且1月13日黨秘書長林錫耀只是在中常會報告黨團送來的文字，當天中執會並沒有討論通過移送中評會，不知道中央黨部為何會變成把黨團決議的報告案當成討論案移送中評會。陳明文認為，這個案子如果是依「黨團組織規程」規定，就是黨團可以做出停權處分，並「移送中央黨部處理，並做為提名參考」；如果依「紀律評議裁決條例」第42條規定，「民意代表於議會中之違紀行為，議會黨團得直接送評議委員會裁決」，才是由黨團移送中評會，不能既決定採以「黨團組織規程」規定做黨團處分，又要送中評會，引用的法條不但錯誤，更有一事二罰的問題。他說，民進黨已經是一個二次執政的泱泱大黨，如果無法在程序問題上令社會大眾信服，純粹想要透過人數表決入人於罪，那如何取信於黨員與社會大眾，為了避免日後衍生更多的政治爭議，他最後在中評會提議，中評會應該正式去函民進黨立法院黨團詢問決議內容，請民進黨立法院黨團再次來函進行文字說明。（中央社）最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
「跑票3委」難處理？！　綠中評會吵程序無結論,2021-02-08 19:58:00,https://news.tvbs.com.tw/politics/1461465,民進黨中評會今天(8日)討論3位表決萊豬時跑票立委的懲處，主張「一事不二罰」的陳明文認為程序有問題，但有人不認為，據悉雙邊勢均力敵，最後中評會沒有結果，說年後再開會審議，到時候也邀請立法院黨團說明。民進黨中評會主委康裕成：「今天並沒有結論，沒有的結論主要原因，是因為大家意見有點分歧。」說的正是去年萊豬表決，民進黨立委林淑芬劉建國江永昌的跑票案，中評會討論了一小時，結論就是要民進黨立院黨團，補充說明。民進黨中評委陳明文：「民進黨團在，『移送中央黨部作為提名參考』，這個『移送中央黨部』是不是，就是要移送『中評會』，這個語意不清。」英系評委陳明文罕見出席，似乎也是要力保子弟兵江永昌，另外張志豪也盼有轉圜。民進黨中評委張志豪：「這三位立委經營選區非常辛苦，特別是中和的江永昌立委，經營選區都非常辛苦，在這個狀況下，是不是還要那麼加重(處分)，是不是應該給他們改進機會。」畢竟黨籍停權，勢必影響民進黨未來縣長和立委布局，但不處理，也會讓乖乖投票的立委，很埋怨，自嘆，聽黨意卻落得被罷免命運，據悉中評會上一個主委十個委員，對於應不應該有中評會直接懲處，五人支持五人反對。民進黨中評委林宜瑾：「對於美豬這種重大議題的，一致性投票，那你違反黨團的一致性投票，那只受黨團這種『不能當幹部』的處分，我是認為這樣子的話，未來會層出不窮啦，黨的威信何在。」而面對中評會的決定，前幹事長鄭運鵬很不滿，點出黨紀處分，黨團就只能移送中央黨部，中評會是中央黨部的一部分，更說可接受中評會輕判、或者不處分。無法理解用程序理由，退回處理，另一頭新系前立委段宜康臉書發文，放上女人圖案，指怎麼把一條看門狗寵成惡獅？十分鐘後，還把惡獅改成惡犬，中評會則說年前不吵過年後再討論，這塊燙手山芋看來先HOLD著。最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
3立委跑票案程序問題卡關　民進黨中評會年後再議,2021-02-08 17:29:00,https://news.tvbs.com.tw/politics/1461439,民進黨立委林淑芬等3人在立法院萊豬表決跑票，遭移送黨中評會處理；民進黨中評會今天開會，中評委陳明文質疑程序問題，認為黨團當初的公文語意不清；由於程序問題，再加上當事人均未到場，中評會今無結論，待農曆年後再討論。民進黨立法院黨團去年12月底開會決議，對含萊克多巴胺美豬表決時，跑票的林淑芬、江永昌、劉建國等3名黨籍立委予以停權3年，罰新台幣3萬元，也依黨團組織規程送中央黨部當作提名參考。民進黨今天召開中評會討論此案，中評會主委康裕成會後受訪指出，今天中評會11位委員全到齊，3位當事人未到場，立院黨團也未派人參加，因為意見分歧，今天沒有結論，為探究事情的真相，農曆過年後再討論；她希望案子要盡快處理，不要再拖。康裕成說，今天意見分歧，勢力相當；但沒有討論到要用投票，多數都是共識決。英系中評委陳明文會後受訪指出，會議一開始針對程序討論，到底中執會有無提案決議要移送中評會，黨團有沒有正式要移送中評會處理，他認為，當初民進黨團移送中央黨部當作提名參考，但移送中央黨部是不是就是移送中評會，語意不清，應該正式回函給民進黨團，希望講清楚、說明白後再議。湧言會中評委張志豪會前喊話指出，「應給這3位跑票立委有改進機會和空間」。張志豪會後受訪指出，今天中評會針對紀律評議裁決條例第42條「民意代表於議會中之違紀行為，議會黨團得直接送評議委員會裁決」進行程序問題討論，最後的結論是，要請立院黨團用公文書方式清楚說明，年後再處理。新系中評委林宜瑾會前受訪提到，「他們（3位立委）勢必要受到一些處分，因為他們不是初犯，他們是慣犯、累犯」；若停權3年，就表示他們下次都沒有辦法用民進黨黨籍身分選舉，若停權2年可能有某人不能選縣長，所以茲事體大，牽涉民進黨布局問題。林宜瑾說，陳明文認為黨團已處分3立委，一事不二罰，但她認為，民進黨員有黨紀的問題，對於美豬重大議題，違反黨團一致性投票，若只受到不能當幹部的處分，「未來不一致的投票會層出不窮」。康裕成則認為，之前黨團處理的是針對其「黨團」權利部分予以停權3年的處分；中評會將處理的是這3人「黨員」權利的部分，沒有一罪二罰的問題；下次再討論時會請黨團說明當時處罰的本意是什麼。（中央社）最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
罷免團體指萊豬將進校園　行政院：不實言論,2021-02-08 16:42:00,https://news.tvbs.com.tw/politics/1461384,行政院秘書長李孟諺今天說，罷免權是憲法賦予人民的權利，但發起罷免的團體或民代不應散播與事實不符的言論，尤其是散播萊豬將進校園等不實言論；政府會嚴格逐批檢驗、落實標示。針對發起罷免案的團體或民代，發表有關「民進黨讓萊豬進校園，強迫孩子吃瘦肉精」、「不想要孩子在學校裡吃毒」等言論，李孟諺表示，罷免權是憲法賦予人民的權利，但不應散播與事實不符言論，尤其是散播萊豬將進校園等不實言論。李孟諺表示，日前教育部、農委會已召開記者會，確認全國國中小團膳業者都完成換約，學生營養午餐全數都採用本土肉品，不會使用國外進口的豬肉，國內飼養的豬隻並未使用萊克多巴胺，自然校園肉品也不會有萊豬。李孟諺說，從馬政府開放進口含萊克多巴胺的牛肉後，至今進入台灣市場已有8年，可見只要依據國際標準進口的肉品，民眾可以安心食用。李孟諺強調，全世界已經有一百多個國家，包括鄰近的日本、韓國以及跨太平洋夥伴全面進步協定（CPTPP）會員國等，基於國際貿易上的平等互惠，都已開放萊豬進口，台灣經濟仰賴外貿甚重，進口政策不可能自訂規則，拒絕接受國際標準。李孟諺說，雖然進口商已經表達不會進口萊豬，但政府仍會像現在一樣嚴格逐批檢驗，從海關到餐桌都把關好，同時落實標示，讓資訊公開透明，確保民眾食品安全。（中央社）最HOT話題在這！想跟上時事，快點我加入TVBS新聞LINE好友！
